klasik_julian.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.09	-0.00396729	0.0286865	-0.0374756	0.0982666	
0.091	-0.00701904	0.00366211	-0.0388794	0.0982666	
0.092	-0.0222778	-0.0265503	-0.0401611	0.0982666	
0.093	0.000610352	-0.0500488	-0.0414429	0.0985718	
0.094	0.0143433	-0.065918	-0.0427246	0.0985718	
0.095	0.00549316	-0.0778198	-0.0439453	0.0985718	
0.096	0.00823975	-0.083313	-0.045166	0.0985718	
0.097	0.00915527	-0.0799561	-0.0463867	0.098877	
0.098	0.0134277	-0.0698853	-0.0476074	0.098877	
0.099	0.0216675	-0.045166	-0.0488892	0.098877	
0.1	0.0134277	-0.0241089	-0.0501099	0.098877	
0.101	0.0106812	0.000915527	-0.0513306	0.0991821	
0.102	0.0164795	0.0314331	-0.0525513	0.0991821	
0.103	0.0131226	0.0537109	-0.053772	0.0991821	
0.104	0.012207	0.0720215	-0.0549927	0.0991821	
0.105	0.00915527	0.0845337	-0.0562744	0.0991821	
0.106	0.0112915	0.0897217	-0.0575562	0.0994873	
0.107	0.010376	0.0875854	-0.0588379	0.0994873	
0.108	0.0137329	0.0759888	-0.0601807	0.0994873	
0.109	0.0170898	0.0515747	-0.0614624	0.0997925	
0.11	0.0183105	0.0271606	-0.0628052	0.0997925	
0.111	0.0186157	0.00244141	-0.0640869	0.0997925	
0.112	0.0134277	-0.0274658	-0.0654297	0.0997925	
0.113	0.0119019	-0.0506592	-0.0667114	0.0997925	
0.114	0.0100708	-0.0680542	-0.0679932	0.100098	
0.115	-0.00213623	-0.0802612	-0.0692749	0.100098	
0.116	-0.0128174	-0.085144	-0.0705566	0.100098	
0.117	-0.0219727	-0.083313	-0.0718384	0.100098	
0.118	-0.0170898	-0.0756836	-0.0731812	0.100098	
0.119	-0.0131226	-0.050354	-0.0745239	0.100403	
0.12	-0.00762939	-0.0274658	-0.0758667	0.100403	
0.121	-0.0137329	-0.00152588	-0.0772095	0.100403	
0.122	-0.00976562	0.0299072	-0.0784912	0.100403	
0.123	0.00366211	0.0524902	-0.079834	0.100403	
0.124	0.00518799	0.0683594	-0.0811157	0.100403	
0.125	-0.00793457	0.078125	-0.0824585	0.100403	
0.126	0.0012207	0.0823975	-0.0838013	0.100403	
0.127	0.000305176	0.0787354	-0.085144	0.100403	
0.128	-0.000610352	0.0686646	-0.0865479	0.100708	
0.129	0.000610352	0.0424194	-0.0880127	0.100708	
0.13	-0.0100708	0.0198364	-0.0894775	0.100708	
0.131	-0.0177002	-0.00610352	-0.0909424	0.100708	
0.132	-0.0115967	-0.038147	-0.0924683	0.100708	
0.133	-0.0012207	-0.0595093	-0.0939941	0.100708	
0.134	0.000305176	-0.0756836	-0.09552	0.100708	
0.135	0.00427246	-0.0823975	-0.0970459	0.100708	
0.136	0.00366211	-0.0872803	-0.0986328	0.100708	
0.137	0.00396729	-0.0869751	-0.10022	0.100708	
0.138	0.012207	-0.0753784	-0.101807	0.100708	
0.139	0.00427246	-0.0500488	-0.103455	0.100708	
0.14	-0.00244141	-0.0244141	-0.105042	0.100708	
0.141	-0.00366211	0.000610352	-0.106628	0.100708	
0.142	-0.00305176	0.0314331	-0.108276	0.100708	
0.143	-0.00152588	0.0546265	-0.109863	0.100708	
0.144	-0.00640869	0.0720215	-0.111389	0.101013	
0.145	-0.0128174	0.0817871	-0.112976	0.101013	
0.146	-0.00610352	0.0891113	-0.114563	0.101013	
0.147	0.00152588	0.0869751	-0.11615	0.101013	
0.148	-0.0012207	0.0744629	-0.117798	0.101013	
0.149	0.00305176	0.0479126	-0.119385	0.101013	
0.15	-0.00152588	0.0268555	-0.120972	0.101318	
0.151	0.000305176	0.000610352	-0.122559	0.101318	
0.152	-0.000915527	-0.0280762	-0.124146	0.101318	
0.153	0.00183105	-0.0509644	-0.125671	0.101318	
0.154	-0.00305176	-0.0689697	-0.127197	0.101318	
0.155	-0.0146484	-0.0796509	-0.128723	0.101318	
0.156	-0.0125122	-0.0860596	-0.130249	0.101318	
0.157	-0.0100708	-0.0839233	-0.131836	0.101318	
0.158	-0.00305176	-0.0753784	-0.133423	0.101318	
