live_julian.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.216	0.00427246	0.0109863	-0.0988159	-0.00671387	
0.217	0.00305176	-0.0189209	-0.101746	-0.00671387	
0.218	-0.00244141	-0.0485229	-0.104675	-0.00671387	
0.219	-0.00335693	-0.0701904	-0.107544	-0.00671387	
0.22	0.0012207	-0.0842285	-0.110413	-0.00701904	
0.221	-0.00366211	-0.0909424	-0.11322	-0.00701904	
0.222	-0.00671387	-0.0906372	-0.116089	-0.00701904	
0.223	-0.0012207	-0.0823975	-0.118896	-0.00701904	
0.224	-0.00305176	-0.0665283	-0.121643	-0.00732422	
0.225	-0.00457764	-0.039978	-0.124451	-0.00732422	
0.226	-0.00183105	-0.0125122	-0.127197	-0.00732422	
0.227	-0.0012207	0.0158691	-0.129883	-0.00732422	
0.228	-0.0012207	0.043335	-0.132568	-0.00732422	
0.229	-0.000610352	0.0628662	-0.135254	-0.00732422	
0.23	0	0.0738525	-0.137878	-0.00762939	
0.231	-0.00152588	0.0765991	-0.140442	-0.00762939	
0.232	-0.00488281	0.0775146	-0.143005	-0.00762939	
0.233	-0.00518799	0.072937	-0.145569	-0.00762939	
0.234	0.00366211	0.0576782	-0.148132	-0.00762939	
0.235	0.00488281	0.0308228	-0.150696	-0.00793457	
0.236	-0.000305176	0.0100708	-0.153198	-0.00793457	
0.237	-0.000305176	-0.0164795	-0.155701	-0.00793457	
0.238	0.00183105	-0.0448608	-0.158142	-0.00793457	
0.239	-0.000610352	-0.0628662	-0.160583	-0.00793457	
0.24	-0.00305176	-0.0784302	-0.163025	-0.00823975	
0.241	0.00244141	-0.0878906	-0.165466	-0.00823975	
0.242	0.00946045	-0.0918579	-0.167847	-0.00823975	
0.243	0.0115967	-0.0845337	-0.170288	-0.00823975	
0.244	0.0109863	-0.0698853	-0.172729	-0.00823975	
0.245	0.0088501	-0.043335	-0.175171	-0.00854492	
0.246	0.00732422	-0.0198364	-0.177551	-0.00854492	
0.247	0.00610352	0.00762939	-0.179932	-0.00854492	
0.248	0.00396729	0.0320435	-0.182251	-0.00854492	
0.249	-0.00305176	0.0518799	-0.18457	-0.00854492	
0.25	-0.00793457	0.0668335	-0.186829	-0.0088501	
0.251	-0.0149536	0.0744629	-0.189087	-0.0088501	
0.252	-0.0100708	0.0769043	-0.191345	-0.0088501	
0.253	-0.00823975	0.0735474	-0.193542	-0.0088501	
0.254	-0.00701904	0.0564575	-0.19574	-0.0088501	
0.255	-0.0109863	0.0286865	-0.197876	-0.0088501	
0.256	-0.00762939	0.00549316	-0.200073	-0.00915527	
0.257	-0.00305176	-0.0201416	-0.202148	-0.00915527	
0.258	-0.00823975	-0.0469971	-0.204285	-0.00915527	
0.259	-0.00946045	-0.0668335	-0.206299	-0.00915527	
0.26	-0.00915527	-0.0842285	-0.208374	-0.00915527	
0.261	-0.00518799	-0.0915527	-0.210388	-0.00946045	
0.262	-0.00793457	-0.0906372	-0.212402	-0.00946045	
0.263	-0.0109863	-0.0863647	-0.214417	-0.00946045	
0.264	-0.00915527	-0.071106	-0.21637	-0.00946045	
0.265	-0.0149536	-0.0445557	-0.218384	-0.00946045	
0.266	-0.0189209	-0.020752	-0.220337	-0.00976562	
0.267	-0.0128174	0.00762939	-0.22229	-0.00976562	
0.268	-0.00579834	0.0357056	-0.224304	-0.00976562	
0.269	-0.000915527	0.0561523	-0.226257	-0.00976562	
0.27	0.000305176	0.071106	-0.22821	-0.0100708	
0.271	-0.00305176	0.0787354	-0.230164	-0.0100708	
0.272	-0.00244141	0.0817871	-0.232117	-0.0100708	
0.273	-0.000305176	0.0747681	-0.234131	-0.0100708	
0.274	-0.000915527	0.0604248	-0.236145	-0.010376	
0.275	0.00335693	0.0335693	-0.238159	-0.010376	
0.276	0.00579834	0.00915527	-0.240173	-0.010376	
0.277	0.012207	-0.0189209	-0.242126	-0.010376	
0.278	0.0134277	-0.0460815	-0.24408	-0.0106812	
0.279	0.015564	-0.0646973	-0.246033	-0.0106812	
0.28	0.015564	-0.0793457	-0.247925	-0.0106812	
0.281	0.0109863	-0.0860596	-0.249817	-0.0106812	
0.282	0.00732422	-0.0857544	-0.251709	-0.0106812	
0.283	0.00305176	-0.0793457	-0.25354	-0.0109863	
0.284	-0.00610352	-0.0646973	-0.255371	-0.0109863	
0.285	-0.00762939	-0.038147	-0.257202	-0.0109863	
0.286	-0.00946045	-0.0167847	-0.258972	-0.0109863	
0.287	-0.0134277	0.0112915	-0.260742	-0.0112915	
0.288	-0.0149536	0.0393677	-0.262451	-0.0112915	
0.289	-0.0131226	0.0595093	-0.264099	-0.0112915	
0.29	-0.0152588	0.0747681	-0.265808	-0.0112915	
0.291	-0.0152588	0.0820923	-0.267456	-0.0115967	
0.292	-0.0112915	0.0823975	-0.269043	-0.0115967	
0.293	-0.012207	0.0784302	-0.270691	-0.0115967	
0.294	-0.0115967	0.0637817	-0.272339	-0.0115967	
0.295	-0.00701904	0.0375366	-0.273926	-0.0119019	
0.296	-0.00396729	0.0146484	-0.275513	-0.0119019	
0.297	-0.000305176	-0.0146484	-0.277039	-0.0119019	
0.298	0.000305176	-0.0439453	-0.278625	-0.012207	
0.299	0.0012207	-0.0643921	-0.280151	-0.012207	
0.3	0.000610352	-0.0808716	-0.281677	-0.012207	
0.301	0.00488281	-0.0915527	-0.283142	-0.012207	
0.302	0.00457764	-0.0909424	-0.284668	-0.012207	
0.303	0.00732422	-0.0854492	-0.286194	-0.0125122	
0.304	0.0088501	-0.0683594	-0.28772	-0.0125122	
0.305	0.00579834	-0.039978	-0.289185	-0.0125122	
0.306	0.00976562	-0.0158691	-0.290649	-0.0125122	
0.307	0.00915527	0.0137329	-0.292114	-0.0125122	
0.308	0.00701904	0.0393677	-0.293518	-0.0128174	
0.309	0.00640869	0.0570679	-0.294861	-0.0128174	
0.31	0.0100708	0.0720215	-0.296204	-0.0128174	
0.311	0.00854492	0.0787354	-0.297546	-0.0128174	
0.312	0.00366211	0.0799561	-0.298767	-0.0131226	
0.313	0.00579834	0.0759888	-0.300049	-0.0131226	
0.314	0.00701904	0.0604248	-0.301208	-0.0131226	
0.315	0.00732422	0.0360107	-0.302429	-0.0131226	
0.316	0.00610352	0.0149536	-0.303528	-0.0131226	
0.317	0.00732422	-0.0131226	-0.304626	-0.0134277	
0.318	0.00396729	-0.0421143	-0.305664	-0.0134277	
0.319	0.000610352	-0.0592041	-0.306702	-0.0134277	
0.32	0.00305176	-0.072937	-0.307617	-0.0134277	
0.321	0.00610352	-0.0802612	-0.308533	-0.0134277	
0.322	0.00305176	-0.0802612	-0.309448	-0.0134277	
0.323	0.00183105	-0.0769043	-0.310303	-0.0137329	
0.324	0.00488281	-0.0610352	-0.311157	-0.0137329	
0.325	0.00244141	-0.0338745	-0.311951	-0.0137329	
0.326	-0.00518799	-0.0131226	-0.312744	-0.0137329	
0.327	-0.0106812	0.0158691	-0.313477	-0.0137329	
0.328	-0.0134277	0.0439453	-0.314209	-0.0137329	
0.329	0	0.0610352	-0.314941	-0.0137329	
0.33	0	0.0778198	-0.315674	-0.0137329	
0.331	-0.00823975	0.085144	-0.316406	-0.0140381	
0.332	-0.00549316	0.0860596	-0.317078	-0.0140381	
0.333	-0.00457764	0.0808716	-0.317871	-0.0140381	
0.334	-0.00640869	0.0671387	-0.318604	-0.0140381	
0.335	-0.00579834	0.0402832	-0.319397	-0.0140381	
