live.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.105	-0.000305176	0.00396729	0.0672607	-0.11261	
0.106	-0.00732422	0.00244141	0.0646973	-0.11261	
0.107	-0.0134277	0.00183105	0.0621338	-0.11261	
0.108	-0.0128174	-0.0100708	0.0597534	-0.11261	
0.109	-0.0109863	-0.0106812	0.057373	-0.11261	
0.11	-0.010376	-0.00762939	0.0551147	-0.11261	
0.111	-0.0125122	-0.00671387	0.0529175	-0.11261	
0.112	-0.00335693	-0.000915527	0.0507812	-0.11261	
0.113	-0.00183105	-0.00610352	0.0487061	-0.11261	
0.114	-0.00274658	-0.00579834	0.0467529	-0.11261	
0.115	-0.00671387	-0.00396729	0.0449219	-0.11261	
0.116	-0.00488281	-0.00274658	0.0431519	-0.11261	
0.117	-0.00396729	-0.00183105	0.0414429	-0.11261	
0.118	-0.00305176	-0.00335693	0.0397949	-0.11261	
0.119	0.000610352	0.00335693	0.038269	-0.11261	
0.12	0.00366211	0.00579834	0.0367432	-0.11261	
0.121	0.000610352	0.00213623	0.0352783	-0.11261	
0.122	-0.00183105	-0.00396729	0.0338745	-0.11261	
0.123	-0.00335693	-0.00366211	0.0325317	-0.11261	
0.124	-0.00427246	-0.00579834	0.031311	-0.11261	
0.125	-0.00671387	-0.00701904	0.0302124	-0.11261	
0.126	-0.00610352	-0.00396729	0.0291138	-0.11261	
0.127	0.000305176	-0.00274658	0.0281982	-0.11261	
0.128	-0.00244141	-0.00457764	0.0272827	-0.11261	
0.129	-0.00579834	-0.00823975	0.0264893	-0.11261	
0.13	0.000915527	-0.000915527	0.0256958	-0.112305	
0.131	0.00366211	0.000915527	0.0250244	-0.112305	
0.132	-0.000915527	0.00183105	0.0244141	-0.112305	
0.133	-0.00396729	0.0012207	0.0238647	-0.112305	
0.134	-0.00457764	0.00396729	0.0233765	-0.112305	
0.135	-0.0012207	0.00366211	0.0229492	-0.112305	
0.136	-0.00274658	-0.000305176	0.022644	-0.112305	
0.137	-0.00366211	-0.00366211	0.0223999	-0.112305	
0.138	-0.00152588	-0.00213623	0.0222168	-0.112	
0.139	0.000305176	-0.00305176	0.0220947	-0.112	
0.14	-0.00213623	-0.00610352	0.0220337	-0.112	
0.141	-0.00427246	-0.00579834	0.0220947	-0.112	
0.142	0.00152588	-0.00457764	0.0220947	-0.112	
0.143	0.00335693	0.000915527	0.0222168	-0.112	
0.144	0.00762939	0.0012207	0.0223999	-0.111694	
0.145	0.00701904	0	0.022644	-0.111694	
0.146	0.00183105	0.000915527	0.0228882	-0.111694	
0.147	0	0	0.0232544	-0.111694	
