klasik.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.111	0.00793457	-0.0436401	0.138062	0.126343	
0.112	-0.00518799	-0.0473022	0.136292	0.126343	
0.113	0.00274658	-0.00976562	0.13446	0.126343	
0.114	0.00610352	0.0167847	0.132629	0.126343	
0.115	-0.0115967	-0.0311279	0.130859	0.126343	
0.116	-0.00396729	-0.0244141	0.129089	0.126343	
0.117	0.000610352	-0.000915527	0.127258	0.126343	
0.118	-0.00701904	-0.00823975	0.125488	0.126343	
0.119	0.0012207	-0.0149536	0.123718	0.126343	
0.12	0.00427246	-0.0146484	0.121948	0.126343	
0.121	0.00213623	-0.00946045	0.120178	0.126343	
0.122	-0.000915527	-0.00976562	0.118408	0.126343	
0.123	0.00213623	-0.0137329	0.116699	0.126343	
0.124	0.0012207	-0.00488281	0.11499	0.126343	
0.125	-0.00976562	-0.00793457	0.113342	0.126343	
0.126	0.00274658	-0.0119019	0.111694	0.126038	
0.127	0.0158691	-0.000610352	0.110046	0.126038	
0.128	0.0128174	0.00274658	0.108398	0.126038	
0.129	0.00640869	-0.0012207	0.10675	0.126038	
0.13	0.0106812	-0.0198364	0.105042	0.126038	
0.131	0.0250244	-0.012207	0.103394	0.126038	
0.132	0.0283813	-0.00396729	0.101685	0.126038	
0.133	0.0280762	-0.0143433	0.100037	0.126038	
0.134	0.00579834	-0.00396729	0.0983276	0.125732	
0.135	0.0244141	0.00152588	0.0966187	0.125732	
0.136	0.0320435	-0.00427246	0.0949097	0.125732	
0.137	0.0299072	-0.0119019	0.0932007	0.125732	
0.138	0.0253296	0.00396729	0.0914917	0.125732	
0.139	0.0189209	-0.00762939	0.0897217	0.125732	
0.14	0.00152588	-0.0430298	0.0879517	0.125732	
0.141	-0.000915527	-0.0323486	0.0861816	0.125732	
0.142	0.00762939	-0.0158691	0.0844116	0.125732	
0.143	0.0152588	-0.00946045	0.0825806	0.125732	
0.144	0.0134277	-0.0012207	0.0807495	0.125732	
0.145	0.0131226	-0.0195312	0.0789795	0.125427	
0.146	0.00640869	-0.00823975	0.0771484	0.125427	
0.147	-0.00366211	0.00579834	0.0753174	0.125427	
0.148	-0.0216675	0.000305176	0.0734253	0.125427	
0.149	-0.0146484	0.0119019	0.0715942	0.125427	
0.15	-0.00915527	-0.0088501	0.0697021	0.125427	
0.151	-0.00915527	-0.00488281	0.0678101	0.125427	
0.152	-0.0149536	-0.00152588	0.065979	0.125427	
0.153	0.00793457	0.0152588	0.0641479	0.125427	
0.154	0.00579834	-0.00549316	0.0623169	0.125122	
0.155	-0.00518799	0	0.0604858	0.125122	
0.156	-0.0131226	0.0106812	0.0586548	0.125122	
0.157	-0.00793457	-0.00640869	0.0568848	0.125122	
0.158	-0.0152588	-0.0140381	0.0550537	0.125122	
0.159	-0.00915527	0.00823975	0.0532227	0.125122	
0.16	-0.0012207	0.00488281	0.0513916	0.124817	
0.161	-0.00823975	-0.00762939	0.0495605	0.124817	
0.162	-0.0140381	-0.00518799	0.0477295	0.124817	
0.163	-0.0195312	0.0149536	0.0458374	0.124817	
0.164	-0.0253296	-0.0012207	0.0439453	0.124817	
0.165	-0.0109863	-0.00640869	0.0420532	0.124817	
0.166	-0.0143433	-0.00640869	0.0401611	0.124512	
0.167	-0.000610352	0.00396729	0.038269	0.124512	
0.168	0.00762939	0.00946045	0.0363159	0.124512	
0.169	-0.0012207	-0.00610352	0.0343628	0.124512	
0.17	-0.012207	-0.00457764	0.0323486	0.124512	
0.171	-0.00671387	0.00946045	0.0303345	0.124512	
0.172	0.00793457	-0.00671387	0.0283203	0.124512	
0.173	-0.00152588	-0.0234985	0.0263062	0.124512	
0.174	-0.0131226	-0.0210571	0.024231	0.124512	
0.175	0.010376	0.0219727	0.0222168	0.124207	
0.176	0.0274658	0.0250244	0.0202026	0.124207	
0.177	0.00823975	-0.0299072	0.0181885	0.124207	
0.178	-0.00732422	-0.0228882	0.0161133	0.124207	
0.179	-0.0119019	0.00183105	0.0140991	0.124207	
0.18	-0.0189209	0.00610352	0.0120239	0.124207	
0.181	-0.0213623	0.00152588	0.0100098	0.124207	
0.182	-0.0119019	0.00213623	0.00799561	0.123901	
0.183	-0.00213623	-0.00244141	0.00598145	0.123901	
0.184	-0.00640869	-0.00915527	0.00396729	0.123901	
0.185	-0.0238037	-0.0256348	0.00201416	0.123901	
0.186	-0.00549316	0.0140381	6.10352E-05	0.123901	
0.187	-0.00152588	0.0146484	-0.00189209	0.123596	
0.188	0.00732422	0.00701904	-0.00378418	0.123596	
0.189	0.00213623	-0.00793457	-0.0057373	0.123596	
0.19	0.000915527	0.00305176	-0.00762939	0.123596	
0.191	-0.00152588	-0.00518799	-0.00952148	0.123291	
0.192	0.00335693	-0.0106812	-0.0114136	0.123291	
0.193	0.000915527	-0.00244141	-0.0133057	0.123291	
0.194	-0.0106812	-0.0109863	-0.0151978	0.122986	
0.195	-0.00335693	0.0216675	-0.0170288	0.122986	
0.196	0.00793457	0.0335693	-0.0189209	0.122986	
0.197	0.00549316	0.0146484	-0.020813	0.122681	
0.198	0.000305176	-0.00915527	-0.0227051	0.122681	
0.199	0.00701904	-0.00427246	-0.0245972	0.122375	
0.2	0	0.00274658	-0.0264893	0.122375	
0.201	0.00305176	0.000305176	-0.0283813	0.12207	
0.202	0.0137329	-0.000610352	-0.0302734	0.12207	
0.203	0.00244141	-0.020752	-0.0321045	0.121765	
0.204	-0.0231934	-0.0292969	-0.0339966	0.121765	
0.205	0.0012207	0.00732422	-0.0358276	0.12146	
0.206	0.0167847	0.0210571	-0.0376587	0.12146	
0.207	0.0143433	0.0210571	-0.0395508	0.121155	
0.208	-0.0170898	-0.00244141	-0.0413818	0.121155	
0.209	-0.0195312	-0.0149536	-0.0432739	0.12085	
0.21	-0.0106812	-0.00610352	-0.045105	0.12085	
0.211	0.0131226	0.00915527	-0.0469971	0.12085	
0.212	-0.00640869	-0.00762939	-0.0488281	0.120544	
0.213	0	0.000915527	-0.0506592	0.120544	
0.214	0.012207	0.00213623	-0.0524292	0.120239	
0.215	-0.00213623	-0.0140381	-0.0542603	0.120239	
0.216	-0.0149536	-0.00762939	-0.0560303	0.119934	
0.217	-0.00732422	0.00854492	-0.0577393	0.119934	
0.218	0.0164795	0.0183105	-0.0595093	0.119934	
0.219	0.00610352	0.0164795	-0.0612793	0.119629	
0.22	-0.00427246	0.0115967	-0.0629883	0.119629	
0.221	-0.0115967	-0.00579834	-0.0647583	0.119629	
0.222	-0.0140381	-0.00183105	-0.0664673	0.119324	
0.223	-0.0183105	0.00427246	-0.0682373	0.119324	
