hak.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.099	-0.0131226	-0.000610352	-0.280212	-0.0204468	
0.1	-0.0183105	0.0012207	-0.28009	-0.0201416	
0.101	-0.0131226	0.00183105	-0.279968	-0.0201416	
0.102	-0.00518799	0.00244141	-0.279907	-0.0198364	
0.103	-0.00427246	-0.00274658	-0.279785	-0.0198364	
0.104	0.0012207	-0.00976562	-0.279663	-0.0198364	
0.105	0.000915527	-0.00488281	-0.279602	-0.0195312	
0.106	-0.0115967	0.00457764	-0.27948	-0.0195312	
0.107	-0.0158691	0.00152588	-0.279419	-0.0192261	
0.108	-0.0115967	0.000305176	-0.279358	-0.0192261	
0.109	-0.00305176	0.00823975	-0.279297	-0.0189209	
0.11	-0.0201416	0.0012207	-0.279236	-0.0189209	
0.111	-0.0167847	-0.000915527	-0.279236	-0.0186157	
0.112	-0.0088501	-0.0012207	-0.279175	-0.0183105	
0.113	-0.00732422	-0.00427246	-0.279175	-0.0183105	
0.114	-0.0140381	0.0012207	-0.279175	-0.0180054	
0.115	-0.00915527	-0.000610352	-0.279175	-0.0177002	
0.116	0.00671387	-0.000305176	-0.279236	-0.0177002	
0.117	-0.0012207	-0.00549316	-0.279297	-0.017395	
0.118	-0.00671387	-0.00579834	-0.279358	-0.0170898	
0.119	-0.00549316	-0.00335693	-0.27948	-0.0170898	
0.12	-0.00946045	-0.00396729	-0.279602	-0.0167847	
0.121	-0.010376	-0.00152588	-0.279785	-0.0164795	
0.122	-0.00427246	-0.00183105	-0.279907	-0.0161743	
0.123	-0.00457764	0.000915527	-0.28009	-0.0158691	
0.124	-0.00854492	-0.00274658	-0.280273	-0.0158691	
0.125	-0.0143433	-0.00305176	-0.280457	-0.015564	
0.126	-0.00671387	-0.00274658	-0.28064	-0.0152588	
0.127	0.00549316	-0.0012207	-0.280884	-0.0149536	
0.128	0.0128174	-0.00457764	-0.281067	-0.0146484	
0.129	0.0149536	-0.00579834	-0.281372	-0.0143433	
0.13	0.010376	-0.00915527	-0.281616	-0.0140381	
0.131	-0.00244141	-0.00610352	-0.28186	-0.0140381	
0.132	-0.017395	-0.00518799	-0.282166	-0.0137329	
0.133	-0.0183105	-0.00671387	-0.28241	-0.0134277	
